Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha_Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;13/1/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;13/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;13/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;13/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A INSTITUCIONES PUBLICAS;13/1/2016;FLAGRANTE;MUJER;14;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A INSTITUCIONES PUBLICAS;13/1/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INFRAESTRUCTURA ILICITA;13/1/2016;FLAGRANTE;HOMBRE;28;COLOMBIA
ZONA 8;DMG;GUAYAQUIL;INFRAESTRUCTURA ILICITA;13/1/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INFRAESTRUCTURA ILICITA;13/1/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INFRAESTRUCTURA ILICITA;13/1/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;13/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INFRAESTRUCTURA ILICITA;13/1/2016;FLAGRANTE;MUJER;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INFRAESTRUCTURA ILICITA;13/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;13/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;13/1/2016;FLAGRANTE;MUJER;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;13/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;DELITO ENERGETICO;13/1/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;DELITO ENERGETICO;13/1/2016;FLAGRANTE;HOMBRE;62;ECUADOR
ZONA 8;DMG;GUAYAQUIL;DELITO ENERGETICO;13/1/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A INSTITUCIONES PUBLICAS;13/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/1/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/1/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;REBELION Y ATENTADO;13/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;14/1/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A CARROS;13/1/2016;FLAGRANTE;MUJER;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;13/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;14/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;14/1/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;14/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;14/1/2016;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;14/1/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;14/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;14/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;14/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;14/1/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;PLAGIO O SECUESTRO PERSONAS;15/1/2016;FLAGRANTE;MUJER;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;15/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;15/1/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/1/2016;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/1/2016;FLAGRANTE;HOMBRE;53;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/1/2016;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 8;DMG;GUAYAQUIL;USURPACION FUNCIONES/SUPLANTACION DE IDENTIDAD;15/1/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;OTROS ROBOS;15/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;16/1/2016;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;15/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;15/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/1/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;16/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;16/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/1/2016;FLAGRANTE;HOMBRE;55;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/1/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;16/1/2016;FLAGRANTE;MUJER;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;16/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;16/1/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;16/1/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/1/2016;BOLETA;HOMBRE;45;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;11/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;11/1/2016;FLAGRANTE;MUJER;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;11/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;12/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;12/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;12/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;12/1/2016;FLAGRANTE;MUJER;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/1/2016;FLAGRANTE;HOMBRE;14;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;14/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;14/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/1/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/1/2016;FLAGRANTE;MUJER;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;17/1/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;17/1/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;17/1/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;17/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;17/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/1/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INTIMIDACION/AMENAZA;18/1/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;18/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/1/2016;FLAGRANTE;HOMBRE;54;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/1/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;18/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;18/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;18/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/1/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/1/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;DURAN;TENTATIVA ASESINATO/HOMICIDIO;10/1/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;DURAN;INTIMIDACION/AMENAZA;13/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;DURAN;ROBO A PERSONAS;12/1/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;DURAN;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;14/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;DURAN;MICROTRAFICO;15/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;DURAN;MICROTRAFICO;15/1/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 8;DMG;DURAN;REBELION Y ATENTADO;16/1/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 8;DMG;DURAN;REBELION Y ATENTADO;16/1/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;DURAN;VARIOS;17/1/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;3/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;14/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VIOLACION;11/1/2016;FLAGRANTE;HOMBRE;14;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/1/2016;FLAGRANTE;MUJER;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;BOLETA;HOMBRE;40;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/1/2016;BOLETA;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASESINATO;18/1/2016;BOLETA;HOMBRE;45;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VIOLACION;18/1/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VIOLACION;18/1/2016;FLAGRANTE;MUJER;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VIOLACION;18/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;18/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;49;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;19/1/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;19/1/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 8;DMG;GUAYAQUIL;INTIMIDACION/AMENAZA;19/1/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;SECUESTRO EXPRESS;19/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;SECUESTRO EXPRESS;19/1/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;SECUESTRO EXPRESS;19/1/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;BOLETA;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;21/1/2016;BOLETA;HOMBRE;48;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;BOLETA;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;19/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;19/1/2016;FLAGRANTE;MUJER;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;20/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;20/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;20/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE VIOLACION;20/1/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;20/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;21/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;11/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;16/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;16/1/2016;FLAGRANTE;MUJER;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;16/1/2016;FLAGRANTE;MUJER;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;18/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;18/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;18/1/2016;FLAGRANTE;HOMBRE;13;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;20/1/2016;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/1/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;20/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;21/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;21/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;21/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;21/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;21/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;USURPACION FUNCIONES/SUPLANTACION DE IDENTIDAD;21/1/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;21/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;21/1/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;21/1/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;21/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;21/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;21/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;21/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;22/1/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;DURAN;ROBO A PERSONAS;18/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;DURAN;ESTAFA;18/1/2016;BOLETA;HOMBRE;36;ECUADOR
ZONA 8;DMG;DURAN;TENTATIVA DE VIOLACION;21/1/2016;FLAGRANTE;HOMBRE;64;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA ASESINATO/HOMICIDIO;21/1/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;22/1/2016;FLAGRANTE;MUJER;53;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2016;FLAGRANTE;HOMBRE;49;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;22/1/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;22/1/2016;FLAGRANTE;MUJER;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A CARROS;22/1/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A CARROS;22/1/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;22/1/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A UNIDADES ECONOMICAS;22/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;22/1/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;22/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;22/1/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;22/1/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;22/1/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;21/1/2016;BOLETA;HOMBRE;49;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASESINATO;21/1/2016;BOLETA;HOMBRE;50;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;22/1/2016;BOLETA;HOMBRE;44;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/1/2016;FLAGRANTE;HOMBRE;14;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;18/1/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/1/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;19/1/2016;FLAGRANTE;HOMBRE;17;ECUADOR
