Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
ASESINATO,ZONA 1,ESMERALDAS,URBANO,DISCOTECAS,2017-04-08,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-04-08,PISTOLA             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-04-09,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 4,MANABI,URBANO,CASA/VILLA,2017-04-10,SOGA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-04-10,PISTOLA             ,AMENAZA,HOMBRE,VIUDO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2017-04-09,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 7,LOJA,URBANO,CASA/VILLA,2017-04-09,PRENDA TEXTIL,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
HOMICIDIO,ZONA 3,COTOPAXI,RURAL,CENTROS DE REHABILITACION SOCIAL,2017-04-12,CUERDA,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,EMPRESAS PUBLICAS,2017-04-13,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 5,GUAYAS,RURAL,HACIENDAS,2017-04-12,MACHETE             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-14,OBJETO CONTUSO,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,HOSTALES,2017-04-14,NINGUNA,RIÑAS,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,BOLIVAR,URBANO,CASA/VILLA,2017-04-14,CUCHILLO            ,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-04-14,REVOLVER            ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,TERRENO BALDIO,2017-04-13,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,RURAL,HACIENDAS,2017-04-14,PISTOLA             ,ROBO A DOMICILIOS,HOMBRE,CASADO,ESTADOS UNIDOS,INICIAL
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2017-04-14,REVOLVER            ,LITIGIO DE BIENES,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-04-14,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-04-15,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-04-15,SUBAMETRALLADORA    ,AMENAZA,HOMBRE,CASADO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-04-14,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-16,REVOLVER            ,EMOCIONAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,VIA PUBLICA,2017-04-16,CARTUCHERA          ,EMOCIONAL,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-04-14,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-04-16,REVOLVER            ,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,CEMENTERIOS,2017-04-17,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-04-18,CUCHILLO            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2017-04-18,PISTOLA             ,AMENAZA,MUJER,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,VIA PUBLICA,2017-04-18,PISTOLA             ,AMENAZA,HOMBRE,EN UNION DE HECHO,COLOMBIA,
ASESINATO,ZONA 1,IMBABURA,URBANO,CASA/VILLA,2017-04-19,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,CASA/VILLA,2017-04-19,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,ELEMENTAL
FEMICIDIO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2017-04-18,CUCHILLO            ,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,QUEBRADAS,2017-04-18,NINGUNA,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,QUEBRADAS,2017-04-19,CUCHILLO            ,AMENAZA,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-19,REVOLVER            ,DEUDAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2017-04-20,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 7,EL ORO,RURAL,HACIENDAS,2017-04-19,PISTOLA             ,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 2,NAPO,URBANO,CASA/VILLA,2017-04-21,PALO,RIÑAS,HOMBRE,DIVORCIADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-04-22,ROCA,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-21,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2017-04-22,OTRO,EMOCIONAL,HOMBRE,CASADO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 7,LOJA,RURAL,CASA/VILLA,2017-04-21,OTRO,DEUDAS,HOMBRE,VIUDO,ECUADOR,BASICA
ASESINATO,ZONA 7,LOJA,RURAL,CASA/VILLA,2017-04-21,OTRO,EMOCIONAL,MUJER,VIUDO,ECUADOR,NINGUNA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2017-04-22,CUCHILLO            ,RIÑAS,HOMBRE,EN UNION DE HECHO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-22,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2017-04-22,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2017-04-23,NINGUNA,LINCHAMIENTO,HOMBRE,EN UNION DE HECHO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,BOLIVAR,RURAL,CASA/VILLA,2017-04-23,PRENDA TEXTIL,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-04-23,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 1,IMBABURA,RURAL,TERRENO BALDIO,2017-04-24,SOGA,LITIGIO DE TIERRAS,MUJER,CASADO,ECUADOR,NINGUNA
ASESINATO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2017-04-24,PRENDA TEXTIL,ROBO A DOMICILIOS,MUJER,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-04-26,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 3,COTOPAXI,RURAL,CASA/VILLA,2017-04-26,NINGUNA,VIOLACION SEXUAL (DESCONOCIDO),MUJER,VIUDO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-27,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,QUEBRADAS,2017-04-26,CARTUCHERA          ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,INICIAL
FEMICIDIO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-04-27,NINGUNA,SENTIMENTAL,MUJER,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,SANTA ELENA,URBANO,VIA PUBLICA,2017-04-04,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
HOMICIDIO,ZONA 2,NAPO,URBANO,VIA PUBLICA,2017-04-28,CORTO PUNZANTE,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-04-29,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-29,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-04-29,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-30,PISTOLA             ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-01,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2017-05-01,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
FEMICIDIO,ZONA 3,CHIMBORAZO,URBANO,CASA/VILLA,2017-05-01,NINGUNA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-05-02,MACHETE             ,TRANSTORNOS MENTALES,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 6,AZUAY,RURAL,RIO,2017-04-30,OBJETO CONTUSO,VIOLACION FAMILIAR DIRECTO (PERSONA CONOCIDA),MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,2017-05-02,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-18,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-05-03,CORREA,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,URBANO,CASA/VILLA,2017-05-03,PISTOLA             ,TRAFICO INTERNACIONAL DE DROGA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 1,ESMERALDAS,RURAL,FINCA,2017-05-03,PRENDA TEXTIL,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-05-04,OTRO,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,URBANO,MERCADOS,2017-05-03,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,SECUNDARIA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-05-04,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-04,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,RURAL,FINCA,2017-04-29,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-05-05,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-05-05,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 7,EL ORO,URBANO,HACIENDAS,2017-05-05,REPETIDORA          ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,CANCHAS DE USO MULTIPLE,2017-05-07,PISTOLA             ,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-06,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,HACIENDAS,2017-05-06,REVOLVER            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2017-05-06,REVOLVER            ,ROBO A PERSONAS,HOMBRE,EN UNION DE HECHO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 7,ZAMORA CHINCHIPE,RURAL,VIA PUBLICA,2017-05-07,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-08,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2017-05-08,OTROS ARMA CORTA,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2017-05-10,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-05-11,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-10,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-10,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2017-05-09,MACHETE             ,ACTOS DE ODIO,HOMBRE,DIVORCIADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 3,TUNGURAHUA,RURAL,VIA PUBLICA,2017-05-11,REVOLVER            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-10,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 2,PICHINCHA,RURAL,FINCA,2017-05-11,GARROTE,AMENAZA,MUJER,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 2,PICHINCHA,RURAL,FINCA,2017-05-11,MACHETE             ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-10,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,HACIENDAS,2017-05-11,CARTUCHERA          ,ROBO A DOMICILIOS,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-05-12,SOGA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,SUPERIOR
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,RIO,2017-05-12,NINGUNA,EMOCIONAL,MUJER,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-05-12,CUCHILLO            ,SENTIMENTAL,MUJER,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 3,COTOPAXI,RURAL,CENTROS DE REHABILITACION SOCIAL,2017-05-13,PRENDA TEXTIL,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 7,LOJA,RURAL,CASA/VILLA,2017-05-08,PALO,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 3,COTOPAXI,RURAL,CENTROS DE REHABILITACION SOCIAL,2017-05-13,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,FINCA,2017-05-12,REVOLVER            ,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,ELEMENTAL
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,INTERIOR DE TAXI,2017-05-14,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-05-13,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
SICARIATO,ZONA 4,MANABI,URBANO,MERCADOS,2017-05-13,REVOLVER            ,DEUDAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-05-14,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,CASA/VILLA,2017-05-14,CUCHILLO            ,MALTRATO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,HOSTALES,2017-05-14,CUCHILLO            ,ROBO A PERSONAS,MUJER,CASADO,ECUADOR,NINGUNA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-05-14,NINGUNA,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2017-05-14,PISTOLA             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,ZAMORA CHINCHIPE,RURAL,VIA PUBLICA,2017-05-13,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2017-05-16,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 3,PASTAZA,URBANO,CASA/VILLA,2017-05-17,PALO,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 2,NAPO,URBANO,HOSTALES,2017-05-18,CUCHILLO            ,EMOCIONAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 3,COTOPAXI,RURAL,VIA PUBLICA,2017-05-17,ROCA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2017-05-18,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-19,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,SALAS DE BELLEZA,2017-05-19,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-05-18,MACHETE             ,RIÑAS,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,SALAS DE BELLEZA,2017-05-20,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 5,LOS RIOS,RURAL,FINCA,2017-05-18,CORTO PUNZANTE,EMOCIONAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-21,PISTOLA             ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,RESTAURANTE,2017-05-21,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-05-21,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-05-22,OTRO,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GALAPAGOS,RURAL,FINCA,2017-04-19,OBJETO CONTUSO,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 2,PICHINCHA,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2017-05-22,CUCHILLO            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-22,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2017-05-24,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,MECANICAS,2017-05-23,REVOLVER            ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-22,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 2,PICHINCHA,URBANO,TERRENO BALDIO,2017-05-24,CUERDA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,CENTROS COMERCIALES,2017-05-25,REVOLVER            ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-05-25,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,TERRENO BALDIO,2017-05-25,OBJETO CONTUSO,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 1,IMBABURA,RURAL,FINCA,2017-05-26,OTRO,LITIGIO DE TIERRAS,HOMBRE,CASADO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-05-26,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-05-27,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,TRANSPORTE PUBLICO,2017-05-27,PISTOLA             ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-28,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2017-05-28,REVOLVER            ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2017-05-28,REVOLVER            ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-05-29,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-05-29,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2017-05-29,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),MUJER,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2017-05-30,,LITIGIO DE TIERRAS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
