Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA-VILLA,2019-05-15,,AMENAZA,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,URBANO,PARQUES Y PLAZAS,2019-05-15,OBJETO CONTUSO,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,LOJA,URBANO,BARES,2019-05-16,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2019-05-17,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,FINCA,2019-04-23,REVOLVER            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,FINCA,2019-04-23,REVOLVER            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,RESTAURANTE,2019-04-14,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,RURAL,FINCA,2019-04-24,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,MORONA SANTIAGO,URBANO,CASA-VILLA,2019-04-24,CUERDA,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,CLINICAS,2019-04-13,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,HACIENDAS,2019-04-25,CARTUCHERA          ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,HACIENDAS,2019-04-25,CARTUCHERA          ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2019-04-25,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,HOSTALES,2019-04-26,,RIÑAS,HOMBRE,SOLTERO,VENEZUELA,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2019-04-26,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2019-04-26,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2019-04-27,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-04-27,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-04-26,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 3,PASTAZA,RURAL,CASA-VILLA,2019-04-27,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,BARES,2019-04-27,,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,INTERIOR DE TAXI,2019-04-28,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA-VILLA,2019-04-27,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2019-04-27,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,HACIENDAS,2019-04-25,CARTUCHERA          ,ROBO A UNIDADES ECONÓMICAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,ZAMORA CHINCHIPE,RURAL,FINCA,2019-04-28,,LITIGIO DE TIERRAS,HOMBRE,DIVORCIADO,ECUADOR,
FEMICIDIO,ZONA 1,SUCUMBIOS,URBANO,CASA-VILLA,2019-04-29,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-04-29,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-04-30,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 2,PICHINCHA,URBANO,CASA-VILLA,4/29/2019,NINGUNA,EMOCIONAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2019-04-29,,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2019-04-28,,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,5/13/2019,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,5/13/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA-VILLA,5/13/2019,CUCHILLO            ,MALTRATO,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,5/14/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,5/15/2019,,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,5/15/2019,PISTOLA             ,AMENAZA,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 2,PICHINCHA,RURAL,CASA-VILLA,5/15/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA-VILLA,5/15/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/15/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA-VILLA,5/16/2019,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,5/17/2019,,ROBO EN EJES VIALES O CARRETERAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/18/2019,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/18/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/15/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,5/18/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,BODEGAS,5/19/2019,PISTOLA             ,ROBO A ENTIDADES FINANCEIRAS,HOMBRE,EN UNION DE HECHO,ECUADOR,
HOMICIDIO,ZONA 6,CAÑAR,RURAL,VIA PUBLICA,5/18/2019,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 3,PASTAZA,URBANO,CASA-VILLA,5/16/2019,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,5/19/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,5/19/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/19/2019,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,CASA-VILLA,5/19/2019,,MALTRATO,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,5/20/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,5/19/2019,,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/20/2019,,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,PRIMARIA
ASESINATO,ZONA 3,COTOPAXI,RURAL,CENTROS DE REHABILITACION SOCIAL,5/21/2019,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 2,PICHINCHA,URBANO,CASA-VILLA,5/21/2019,,MALTRATO,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,MAR,5/22/2019,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 2,ORELLANA,RURAL,FINCA,5/22/2019,MACHETE             ,LITIGIO DE TIERRAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,FINCA,2019-05-21,CORTO PUNZANTE,DEUDAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,LOJA,URBANO,VIA PUBLICA,5/22/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
FEMICIDIO,ZONA 6,MORONA SANTIAGO,RURAL,CASA-VILLA,5/23/2019,CARTUCHERA          ,MALTRATO,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/25/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,5/24/2019,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 2,PICHINCHA,URBANO,CASA-VILLA,5/24/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/25/2019,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,5/27/2019,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,5/28/2019,,ROBO DE MOTOS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 5,GUAYAS,RURAL,CASA-VILLA,5/28/2019,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,BARES,5/28/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA-VILLA,5/29/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,URBANO,CASA-VILLA,5/29/2019,,DEUDAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2019-05-29,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,5/29/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,PARQUES Y PLAZAS,5/29/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2019-05-29,,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2019-05-30,REVOLVER            ,EMOCIONAL,HOMBRE,SOLTERO,COLOMBIA,
FEMICIDIO,ZONA 5,LOS RIOS,URBANO,INTERIOR DE VEHICULO PARTICULAR,2019-05-30,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA-VILLA,5/30/2019,,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2019-05-30,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2019-05-30,REVOLVER            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2019-05-30,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2019-05-30,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2019-05-28,CUCHILLO            ,DEUDAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA-VILLA,2019-05-31,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2019-05-31,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 5,GUAYAS,RURAL,TERRENO BALDIO,2019-06-13,OBJETO CONTUSO,EMOCIONAL,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,EL ORO,RURAL,FINCA,2019-06-13,REPETIDORA          ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2019-06-13,CUCHILLO            ,AMENAZA,HOMBRE,CASADO,COLOMBIA,
HOMICIDIO,ZONA 3,CHIMBORAZO,URBANO,VIA PUBLICA,2019-06-14,OBJETO CONTUSO,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-06-14,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2019-06-15,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2019-06-14,ESCOPETA            ,ROBO A PERSONAS,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 1,IMBABURA,RURAL,CASA-VILLA,2019-06-15,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-06-16,CORTO PUNZANTE,LINCHAMIENTO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-06-16,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 7,EL ORO,URBANO,CASA-VILLA,2019-06-16,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 4,MANABI,URBANO,CASA-VILLA,2019-06-15,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 2,PICHINCHA,RURAL,HACIENDAS,2019-06-15,MACHETE             ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2019-06-13,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA-VILLA,2019-06-16,,AMENAZA,HOMBRE,SOLTERO,VENEZUELA,
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA-VILLA,2019-06-16,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-05-22,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-05-22,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,NIGHT CLUBS,2019-05-21,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,BODEGAS,2019-05-22,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
FEMICIDIO,ZONA 3,COTOPAXI,RURAL,CASA-VILLA,5/23/2019,NINGUNA,SENTIMENTAL,MUJER,VIUDO,ECUADOR,
FEMICIDIO,ZONA 5,GUAYAS,URBANO,CASA-VILLA,2019-05-25,PALO,SENTIMENTAL,MUJER,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2019-05-24,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2019-05-24,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2019-05-25,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA-VILLA,2019-05-27,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA-VILLA,2019-05-28,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-05-28,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA-VILLA,2019-05-28,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-05-29,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,MERCADOS,5/29/2019,,ROBO A PERSONAS,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2019-05-29,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-05-29,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2019-05-29,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,OTROS LOCALES COMERCIALES,2019-05-29,PISTOLA             ,AMENAZA,HOMBRE,CASADO,JORDANIA,
ASESINATO,ZONA 5,GUAYAS,URBANO,OTROS LOCALES COMERCIALES,2019-05-30,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,JORDANIA,
ASESINATO,ZONA 7,EL ORO,URBANO,TERRENO BALDIO,2019-05-30,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-05-30,CORTO PUNZANTE,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-05-30,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-05-30,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-05-30,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-05-30,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2019-05-28,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,IMBABURA,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2019-05-31,,RIÑAS,HOMBRE,SOLTERO,VENEZUELA,
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2019-05-31,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,MAR,2019-06-13,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,6/13/2019,REVOLVER            ,AMENAZA,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,VIA PUBLICA,6/13/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA-VILLA,6/14/2019,,DEUDAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,RESTAURANTE,6/14/2019,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,HACIENDAS,6/15/2019,CARTUCHERA          ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,6/14/2019,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,6/15/2019,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,COVACHA-CHOZA,6/16/2019,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
FEMICIDIO,ZONA 1,SUCUMBIOS,RURAL,CASA-VILLA,6/16/2019,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,6/16/2019,,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,FINCA,6/15/2019,CUCHILLO            ,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,CASA-VILLA,6/15/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,6/13/2019,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,6/16/2019,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,6/16/2019,,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 5,SANTA ELENA,RURAL,TERRENO BALDIO,2019-06-17,OBJETO CONTUSO,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,6/16/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA-VILLA,6/16/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VULCANIZADORAS,6/16/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 4,MANABI,URBANO,CASA-VILLA,6/17/2019,,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,RIO,6/17/2019,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,6/17/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA-VILLA,6/17/2019,,SENTIMENTAL,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 5,LOS RIOS,URBANO,TERRENO BALDIO,6/17/2019,,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,6/18/2019,,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,6/19/2019,OTRO,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,6/17/2019,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA-VILLA,6/18/2019,,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,PARQUES Y PLAZAS,6/19/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,6/20/2019,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,6/21/2019,SUBAMETRALLADORA    ,AMENAZA,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 2,PICHINCHA,URBANO,TERRENO BALDIO,6/22/2019,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,6/23/2019,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,6/22/2019,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
